current_mean,current_std,current_min,current_max,speed_mean,speed_std,speed_min,speed_max,cur_spd_ratio_mean,cur_spd_ratio_std,cur_spd_ratio_min,cur_spd_ratio_max,source_file
-1.1045695707114205,0.9165581527084802,-0.9052502813769321,0.9802204700506187,0.9550833675850264,0.025714717047447006,0.9563187616334634,0.9549194941119564,0.5198062294145667,0.6727964568407317,-0.07457079681867768,0.8637653306603434,110SPM_01
-1.1666458882909576,0.8905855766721879,-0.9309568775665836,0.7141266769755312,0.9548102935425209,0.05571189128856796,0.9549677160090364,0.9545355108534357,0.44466382897318707,0.5923403398832919,-0.2205474048412441,0.5407462644960331,110SPM_01
-1.4317160916905107,0.9844692234130005,-0.920674239090723,0.9672402850225656,0.9542984640161937,0.031235468332342642,0.9549677160090364,0.9522316113023113,0.11874390694829648,0.8818951000566875,-0.15360735450031493,0.847883429168723,110SPM_01
-1.4044538816089205,0.9791754213846326,-1.069772496990702,0.9867105625646453,0.9552945665372837,0.03888996120516139,0.956704774669014,0.9556874606289979,0.1541517736505813,0.8637888879310024,-0.975727348748742,0.8685689281963743,110SPM_01
-1.2615890126483256,1.0004563711667858,-1.018359304611399,0.8049879721719025,0.9557562147044683,0.04043338138425072,0.9541956899379352,0.954151527594915,0.3293650104587515,0.9273209199072392,-0.6814311507169521,0.6518955569406674,110SPM_01
-1.1534684554609407,1.0370810557030283,-0.9875113891838171,1.0775718577610165,0.9558367489221806,0.043237813075298066,0.9555467355623622,0.9535755527071338,0.4607948205275657,1.0388673690437098,-0.5235850433274283,0.9824396922491772,110SPM_01
-1.0301394098537449,0.9903035648107227,-1.0440659008010504,1.0126709326207513,0.9559533811793963,0.035385726045899804,0.9572837942223399,0.954151527594915,0.6125513393037112,0.8954997028833472,-0.8387651874239098,0.9001442872949112,110SPM_01
-1.0461575286804856,0.9796955058323126,-0.9515221545183049,0.9477700074804861,0.9552072702924533,0.035276161745097116,0.9553537290445869,0.952615594560832,0.5916630210561455,0.8650231825448912,-0.3335795678972671,0.8265523005924489,110SPM_01
-1.1794324650624564,0.9445678021810234,-0.920674239090723,0.934789822452433,0.9545979252171534,0.016999977827691384,0.9547747094912611,0.9535755527071338,0.4277512471273523,0.7596456431810255,-0.1555928400342341,0.8086988753224333,110SPM_01
-1.3092525130700323,0.90643658147646,-0.9772287507079565,0.7595573245737169,0.9545758596549777,0.03019513234079644,0.9561257551156881,0.9545355108534357,0.2696853860271842,0.6425873304749714,-0.48067839762969566,0.5883752789211001,110SPM_01
-1.4003847908568534,0.9252505917119337,-0.8949676429010714,0.8828690823402209,0.9549994777749106,0.03620841202272014,0.9551607225268117,0.953191569448613,0.1578652578513825,0.7001248738117781,-0.02943124092749997,0.7463147054159338,110SPM_01
-1.2975687087493484,0.9392300892266912,-0.9566634737562352,0.9607501925085391,0.9552819576446111,0.02601463161754381,0.956704774669014,0.953191569448613,0.28425664149606233,0.741445533551393,-0.3485647940892673,0.8372882017153076,110SPM_01
-1.1449324383258193,0.9132728764918628,-0.936098196804514,0.7206167694895578,0.956029136220047,0.03802305236516347,0.9561257551156881,0.954727502482696,0.4725507182282189,0.6597428084054685,-0.24755786029884957,0.5383802240148977,110SPM_01
-1.096347634337607,0.9924948118542362,-0.8744023659493503,1.006180840106725,0.9556665288711078,0.03900835588391179,0.9568977811867893,0.9535755527071338,0.5305282419698952,0.9026432181461248,0.08459023583452843,0.8959875729571973,110SPM_01
-0.9894624614780381,0.950174437205825,-0.9566634737562352,1.032141210162831,0.9555404399443884,0.03629958114990415,0.9568977811867893,0.9543435192241753,0.6613464096211423,0.7738457215127912,-0.3555757313819463,0.9257236080922627,110SPM_01
-1.1002282766328884,0.9777802485619693,-0.9875113891838171,0.8439285272560617,0.9552196758158884,0.02963738201557795,0.9540026834201599,0.9533835610778735,0.5255791176885934,0.8595276138520606,-0.5306524919871827,0.7003574348518462,110SPM_01
-1.2729028996279104,1.0055957723765168,-0.9618047929941655,0.9737303775365922,0.9545128151916177,0.031893863296934624,0.9555467355623622,0.9522316113023113,0.3131097982219944,0.9459125228206097,-0.38056833922767597,0.8580366147183974,110SPM_01
-1.3404093245918487,0.9788484661971483,-1.0903377739424234,0.934789822452433,0.9546389041183377,0.032213129315590755,0.9576698072578905,0.9537675443363942,0.23109653726885215,0.8636617648016554,-1.0887879884248277,0.8035925615768719,110SPM_01
-1.3165112684424976,1.0013742387216424,-0.9823700699458868,0.9282997299384065,0.9551297357709817,0.05583724669750514,0.9528446443135081,0.952615594560832,0.261352697715017,0.931160812856062,-0.48852911577064617,0.8015799638455614,110SPM_01
-1.2300622837854116,0.9853389074320394,-0.9155329198527927,1.1035322278171227,0.9554647865883558,0.04443567550612268,0.9551607225268117,0.9549194941119564,0.36636897863611306,0.8825123036625498,-0.13255530091348028,1.014812353695591,110SPM_01
-1.0786055611099072,0.9368649608060227,-0.8692610467114199,0.9932006550786718,0.9558871844928681,0.05017509139957467,0.9563187616334634,0.9554954689997375,0.5534838450151166,0.7318432658353397,0.120450652463662,0.8744345604765504,110SPM_01
-1.0108199532470263,0.9194456740986532,-0.8024238966183259,1.0191610251347778,0.955787228513058,0.041670018786422396,0.9561257551156881,0.9533835610778735,0.6348706890635859,0.6804298330001447,0.48832865996883085,0.9129522483874724,110SPM_01
-1.0444196151345781,0.9160933802861344,-0.8384131312838381,1.0191610251347778,0.9550959764776983,0.031308536082179046,0.9570907877045646,0.9554954689997375,0.5931562453981841,0.6716407761938089,0.2894332405556763,0.9115574926173515,110SPM_01
-1.1462097000884748,0.8823143181633402,-0.8846850044252109,0.6946563994334517,0.9547327590210499,0.03708866708750475,0.9555467355623622,0.9543435192241753,0.4693189437444366,0.5679444815318216,0.04038326866233108,0.5056768352923247,110SPM_01
-1.3494967279523804,0.9782236025671951,-0.920674239090723,0.9023393598823004,0.9543772695953937,0.026159336632520982,0.9534236638668341,0.9524236029315716,0.21937315380353956,0.8628775866905883,-0.15261474373531508,0.7683041821201898,110SPM_01
-1.3585841313129106,0.971839004390947,-1.0800551354665626,0.9737303775365922,0.9552063042885792,0.0339711831021988,0.956704774669014,0.954151527594915,0.20985343108230123,0.8413918426107599,-1.0265813561056043,0.8527020100319703,110SPM_01
-1.236043777395222,0.9952156875246291,-1.0543485392769112,0.8049879721719025,0.9557252008958808,0.03517793066366492,0.9547747094912611,0.9535755527071338,0.36027932153653086,0.911757187589532,-0.885554478246971,0.652470133579169,110SPM_01
-1.096347634337607,1.0418065779071313,-1.0389245815631203,1.0645916727329636,0.9558745756001963,0.031156491176987936,0.9559327485979129,0.9535755527071338,0.5304069476287511,1.0537287521749952,-0.8107549423841747,0.9683012356335771,110SPM_01
-0.9937897964116238,0.9946677569207611,-1.0800551354665626,1.0516114877049105,0.9557705522356531,0.03681940125789432,0.9584418333289917,0.9551114857412167,0.6563408453208741,0.9096265187108911,-1.0389668731822292,0.9491337247302336,110SPM_01
-0.9827201944686134,0.9845090380669521,-0.9875113891838171,0.9672402850225656,0.9551948647690176,0.037756280609300426,0.9553537290445869,0.9528075861900923,0.6691468325752333,0.8798882567157068,-0.5427783328909676,0.8515379352333158,110SPM_01
-1.1694795947152088,0.9583478126448031,-0.920674239090723,1.0191610251347778,0.9545853163244814,0.03196811958239651,0.9553537290445869,0.9539595359656545,0.4394569346552853,0.8014518363973024,-0.16055809443817048,0.9110928212696533,110SPM_01
-1.284586703948592,0.928515305602546,-0.9977940276596777,0.8504186197700883,0.9546199907793289,0.03878609982399337,0.9559327485979129,0.954151527594915,0.29990746576801064,0.7097669962624735,-0.5897106866184354,0.6997868477569145,110SPM_01
-1.335670194882325,0.9430956687863963,-0.8898263236631412,0.908829452396327,0.9550118832983462,0.04767202690567782,0.9549677160090364,0.952615594560832,0.23691939751113789,0.7549865236966016,0.002528466244453574,0.7788572483988435,110SPM_01
-1.2703064986677597,0.9502245371206,-0.9412395160424443,0.934789822452433,0.9553323932152986,0.027657893163397118,0.9553537290445869,0.954151527594915,0.31763958357000127,0.7749308380601817,-0.2675791878608459,0.8061437953806756,110SPM_01
-1.113426648180325,0.9324141323462051,-0.936098196804514,0.7335969545176108,0.9560353389817646,0.03499112606174232,0.9559327485979129,0.9539595359656545,0.5108712793018806,0.7186607605618495,-0.25254527149945255,0.5543900994940051,110SPM_01
-1.0405250136943511,1.0078451233363772,-0.8846850044252109,1.0256511176488043,0.9557358777808043,0.042946938891435825,0.9561257551156881,0.9529995778193527,0.5986802067564746,0.9493602070402937,0.038414807124300135,0.9209717386232444,110SPM_01
-0.9903279284647556,0.974861598410278,-1.0132179853734686,1.0645916727329636,0.9554584821420194,0.03025482254473967,0.9576698072578905,0.9537675443363942,0.6598468762668437,0.850000627441078,-0.6696876020389834,0.9651549456787129,110SPM_01
-1.0585043923861523,0.9941473932985273,-1.0080766661355383,0.9153195449103535,0.9551111274858292,0.029043154655726027,0.9540026834201599,0.9537675443363942,0.5762733829017637,0.9094566767147529,-0.6487846007585403,0.7880788544898316,110SPM_01
-1.243044288586168,1.0161937037614603,-0.9875113891838171,1.0191610251347778,0.9545096629684495,0.04005852303316294,0.9547747094912611,0.952615594560832,0.3496404630631057,0.9782964033562603,-0.5367137986726629,0.913727593815623,110SPM_01
-1.3287255202711672,1.0035715578344884,-1.152033604797587,1.006180840106725,0.954645208564674,0.029328939268242232,0.9572837942223399,0.9535755527071338,0.24528187409667296,0.9393451423533472,-1.4280300807653648,0.8922897120168052,110SPM_01
-1.2875600018223137,1.0244755460173243,-1.069772496990702,0.934789822452433,0.9552103716733128,0.05196318883048094,0.9540026834201599,0.9528075861900923,0.2965801115386253,1.0017849071299967,-0.9808762452434805,0.809752087004688,110SPM_01
-1.2183784794647277,0.996335645648245,-0.9720874314700262,1.1100223203311492,0.9554616343651876,0.0427464726889871,0.9565117681512387,0.9553034773704772,0.38075497738837644,0.9160696418824886,-0.43455351299460654,1.0221874259929054,110SPM_01
-1.0474487495880884,0.971227379798273,-0.9515221545183049,1.006180840106725,0.9558871844928681,0.042562746889619966,0.9574768007401152,0.9549194941119564,0.5914196202026425,0.8369798433405515,-0.3305764742080783,0.8904437273973277,110SPM_01
-0.9759081317344511,0.9423834444313213,-0.8846850044252109,0.9802204700506187,0.955734505038457,0.032502988406704486,0.9553537290445869,0.952615594560832,0.677660564022018,0.7503268757472258,0.03447683666925544,0.8645295316856334,110SPM_01
-0.995520730385058,0.9381362607903467,-0.920674239090723,0.9867105625646453,0.9551117375935397,0.02219532062095452,0.9572837942223399,0.9545355108534357,0.6532466770964079,0.7385583128587347,-0.15857172852046314,0.872395088001532,110SPM_01
-1.1351400981454627,0.8994308930399614,-0.9412395160424443,0.649225751835266,0.9547141507358967,0.045992231990681615,0.9557397420801376,0.953191569448613,0.48234537399642796,0.620256046247761,-0.28055800125883723,0.4504601925696463,110SPM_01
-1.3456021265121518,1.0029734865779454,-0.9103916006148625,0.9412799149664596,0.954361508479553,0.022283135513688948,0.9543886964557105,0.9520396196730508,0.224145178835933,0.9382393768434839,-0.12140860611341688,0.8159646941644639,110SPM_01
-1.3347837891781877,0.9723133949210584,-1.0389245815631203,1.0191610251347778,0.9551621731642266,0.03143857730279288,0.9563187616334634,0.9537675443363942,0.23906118447964075,0.8425662810044656,-0.8076882360295465,0.9103186435302356,110SPM_01
-1.2130530656674288,0.9979771518845434,-0.9977940276596777,0.8244582497139822,0.955787228513058,0.0457875804164902,0.9545817029734858,0.9539595359656545,0.38868360120751333,0.9194063493714304,-0.5816119370377067,0.6764148471966626,110SPM_01
-1.090289365430588,1.0384541050322438,-0.9977940276596777,1.1424727829012817,0.9558304444758443,0.03755930287626997,0.9551607225268117,0.9535755527071338,0.5381077922187901,1.043059413926028,-0.5826239665100909,1.0645137881403748,110SPM_01
-0.9613347844097304,0.9907525975126383,-1.03378326232519,1.0386313026768574,0.9558682711538606,0.038974759357473056,0.9578628137756657,0.9562634355167791,0.6962596016903166,0.8969582169876735,-0.7817236134195789,0.9326452979895062,110SPM_01
-0.9874034875983485,0.9799847581238895,-0.9618047929941655,0.8958492673682739,0.9553220213842301,0.03862489635014122,0.9553537290445869,0.9524236029315716,0.6638754055006293,0.8653020205554087,-0.39260892029638034,0.7623622244512368,110SPM_01
-1.1370245827133147,0.9615829758955283,-0.9001089621390018,1.006180840106725,0.9546105341098259,0.02728087175469217,0.9543886964557105,0.9537675443363942,0.47923519974646045,0.8114525710640209,-0.042618669369978025,0.8962960832260574,110SPM_01
-1.2361205526924313,0.9295804856439241,-0.936098196804514,0.8763789898261943,0.9547177096975386,0.04005823549335157,0.9559327485979129,0.9549194941119564,0.3590731153957285,0.7134532863373416,-0.2545408554239385,0.7329941344595977,110SPM_01
-1.3433337654582558,0.9315284584410806,-0.853837088997629,0.8633988047981412,0.9550646067729465,0.034732275437031356,0.9561257551156881,0.9529995778193527,0.22761937817106617,0.7193974989650769,0.20543230885388647,0.7237106448831638,110SPM_01
-1.2443424890662431,0.9591326300065515,-0.9772287507079565,1.0256511176488043,0.9552630443056029,0.024609027065685643,0.9563187616334634,0.9529995778193527,0.34904682879312326,0.8026398920022149,-0.46053625143442295,0.9192632787063982,110SPM_01
-1.0806435962721754,0.9210796204328406,-0.9823700699458868,0.7660474170877434,0.9559795141263063,0.039282652766547,0.9549677160090364,0.954727502482696,0.5508801315828001,0.6839256208240432,-0.5016335849681275,0.5951182191277227,110SPM_01
-1.0517760845216733,1.0101914904237732,-0.936098196804514,1.1294925978732289,0.9556885944332849,0.049495427088997734,0.9563187616334634,0.9535755527071338,0.5848718107942615,0.9566551177331835,-0.25653679345787517,1.047995402234505,110SPM_01
-0.9712876547569764,0.9649007876500746,-0.9463808352803746,1.0970421353030961,0.9554111987944994,0.038166210055811535,0.9568977811867893,0.9537675443363942,0.6831878095604293,0.8193343767826589,-0.2985732813567781,1.0048901279442841,110SPM_01
-1.0844753815601405,0.9970582215989308,-0.9618047929941655,0.92180963742438,0.9551979661498757,0.03535928113666777,0.9551607225268117,0.9539595359656545,0.5448674687326575,0.918429838587959,-0.39260892029638034,0.7964065716411625,110SPM_01
-1.2175130124780125,1.0242034162028415,-0.936098196804514,1.0645916727329636,0.9544875974062739,0.039132621677228946,0.9555467355623622,0.9529995778193527,0.38065322067386276,1.0031680092337132,-0.24157588541244152,0.9698764736724462,110SPM_01
-1.3166089824571268,1.0004846781105563,-1.136609647083796,0.9867105625646453,0.9546798830195222,0.030375797430889428,0.9576698072578905,0.9522316113023113,0.2603702870503122,0.929623930911719,-1.3419036703224247,0.8676519101534373,110SPM_01
-1.2522224263888537,1.017049633310172,-1.0492072200389808,0.9412799149664596,0.9551886620073001,0.04487809071219028,0.9540026834201599,0.952615594560832,0.339700818781997,0.9793704422613958,-0.8678003338765499,0.8170199276937975,110SPM_01
-1.2075601421307642,1.000797436583001,-1.002935346897608,1.045121395190884,0.9553386976616356,0.027024379960733126,0.9570907877045646,0.9535755527071338,0.3939001960743979,0.93008821472298,-0.5984759163795439,0.9431537232483579,110SPM_01
-1.0379286127341996,0.9696400768337874,-0.9977940276596777,0.9477700074804861,0.9559722945184045,0.03175413138698896,0.9572837942223399,0.954151527594915,0.6032740891017643,0.8321855982681265,-0.5775647164565254,0.8188542221777444,110SPM_01
-0.9882549954401179,0.9511799979551406,-0.8641197274734896,0.9737303775365922,0.9556259567083971,0.03798414431922947,0.9547747094912611,0.952615594560832,0.6626246760601293,0.7775001539133108,0.1445334027125905,0.8578839675921168,110SPM_01
-1.0201865395064973,0.9310010868038527,-0.8589784082355593,0.9737303775365922,0.9549541264351389,0.035169833035072595,0.9561257551156881,0.9545355108534357,0.6230136302101884,0.717234343250834,0.17253992149914354,0.8563582407513654,110SPM_01
-1.1244962501233362,0.8999239028460106,-0.9258155583286534,0.7141266769755312,0.9548164963042384,0.03647506069107118,0.9561257551156881,0.953191569448613,0.4958312055185961,0.6212274005548067,-0.19950586484017305,0.5310645422806314,110SPM_01
-1.3529585958992487,0.9936877590153109,-0.9412395160424443,0.9867105625646453,0.9542921595698574,0.016983710809230192,0.9543886964557105,0.9522316113023113,0.21484717690066124,0.9096296430185756,-0.2605967899439846,0.8727015472178452,110SPM_01
-1.3183399164305616,0.9893512686852104,-1.085196454704493,1.084061950275043,0.9552346742970911,0.03844401322329049,0.9568977811867893,0.9551114857412167,0.2592265239365187,0.8946553206971052,-1.0504511244047383,0.9891867771014328,110SPM_01
-1.2024092176453016,0.994305626673395,-0.9926527084217474,0.8374384347420352,0.9557096939915856,0.044478716112501177,0.9545817029734858,0.954151527594915,0.40112512697692415,0.9089352189018589,-0.5475450574273688,0.6920375054685867,110SPM_01
-1.072114558709527,1.047699681824322,-0.9515221545183049,1.1619430604433614,0.9559060978318763,0.05506984673495446,0.9543886964557105,0.9543435192241753,0.559938759928807,1.071786573196911,-0.31757229554228583,1.0867771599226381,110SPM_01
-0.949650980089048,0.9996181995618161,-1.03378326232519,1.0191610251347778,0.9558651189306918,0.040630135934148846,0.9570907877045646,0.9551114857412167,0.7106185942178276,0.9247159220919686,-0.7868299389028001,0.909544808726709,110SPM_01
-0.9520659121648886,0.9969140008248127,-1.002935346897608,1.0386313026768574,0.9551576481987119,0.04452161527152856,0.9541956899379352,0.9529995778193527,0.706289805032235,0.9180343403775169,-0.626853812810466,0.9401355193552942,110SPM_01
-1.1391882501801067,0.9659735315581349,-0.920674239090723,0.9867105625646453,0.9545537940928014,0.027007830497710862,0.9549677160090364,0.954727502482696,0.4765080719449361,0.8253914238593566,-0.15857172852046314,0.8730080607901707,110SPM_01
-1.2542953594134916,0.9357837198598516,-0.9515221545183049,0.8504186197700883,0.954629447448834,0.027881652075653837,0.9568977811867893,0.9545355108534357,0.33676123642234934,0.7323405922475983,-0.3415917257583432,0.7013867704894261,110SPM_01
-1.340353488012061,0.9506085980098737,-0.9258155583286534,0.9542600999945127,0.9550894178198172,0.055613125669296624,0.9547747094912611,0.9528075861900923,0.23126974371873296,0.7772882493994719,-0.18358942699088815,0.8353344292870786,110SPM_01
-1.2547280929068487,0.9645424847046219,-1.0646311777527717,1.0126709326207513,0.9552598920824356,0.027912735010754468,0.9545817029734858,0.952615594560832,0.33675599182902805,0.8189105977988856,-0.9333334350686372,0.9027685938615321,110SPM_01
-1.087455659006337,0.9276898180882491,-0.9875113891838171,0.7790276021157965,0.9559826155071643,0.043493415089352366,0.9553537290445869,0.9551114857412167,0.5425170208450106,0.7035506377570268,-0.5276230481641958,0.6104246636708361,110SPM_01
-1.0374958792408409,1.0172604201788402,-0.8898263236631412,1.1230025053592023,0.9556129410772515,0.045023224417545034,0.9555467355623622,0.954151527594915,0.6022207787488685,0.9784218611329696,-0.0024039211444435754,1.0403000043226187,110SPM_01
-0.9643639188632391,0.9572362289505416,-0.9309568775665836,1.045121395190884,0.9553891332323224,0.03773731457148313,0.9565117681512387,0.953191569448613,0.6919574878803818,0.795575977805609,-0.21059074520910326,0.9406548442136524,110SPM_01
-1.0470090365222564,0.9817279814646153,-0.9412395160424443,0.9282997299384065,0.9551731551030057,0.037942992425244834,0.9541956899379352,0.9533835610778735,0.5905960850202298,0.8712787411719691,-0.2735675501842257,0.8047357675667357,110SPM_01
-1.2266004158385424,1.0229517390038183,-0.9515221545183049,0.9607501925085391,0.9545033585221139,0.030929776649521085,0.9555467355623622,0.953191569448613,0.36974049837964607,0.9992400531784329,-0.3225721291018549,0.8425998196277519,110SPM_01
-1.3010305766962182,0.9925072375667092,-1.100620412418284,0.9542600999945127,0.9546231430024985,0.03535397661481146,0.956704774669014,0.9524236029315716,0.27959552542725646,0.9053467270658271,-1.1468778828605757,0.8279168903780243,110SPM_01
-1.2475391332591195,1.0075731038457028,-0.9720874314700262,0.9282997299384065,0.9552723992904886,0.05025114798544355,0.9530376508312834,0.9520396196730508,0.34592587592373486,0.9500009781963034,-0.44662175686809563,0.8027814813781017,110SPM_01
-1.172941462662077,0.9939345698600159,-0.9566634737562352,1.0970421353030961,0.9554395688030113,0.0326950157545389,0.9557397420801376,0.9543435192241753,0.4361614946707626,0.9089207174903644,-0.3495660901984592,1.0072755272057672,110SPM_01
-1.0184556055330634,0.9542636006899039,-0.9669461122320958,1.0126709326207513,0.9559722945184045,0.04253947126043838,0.9565117681512387,0.954727502482696,0.6270142774596762,0.7851362865418312,-0.41157883536375317,0.8976779582459209,110SPM_01
-0.9469568651142672,0.9406284352201232,-0.8641197274734896,1.0516114877049105,0.9556972884681506,0.03977776868830898,0.9549677160090364,0.9533835610778735,0.712738638739175,0.7451958619023077,0.14355348504867138,0.9538339365704946,110SPM_01
-0.9950879968916992,0.9311056015406566,-0.8384131312838381,1.006180840106725,0.9550613020228509,0.03629435157279661,0.9559327485979129,0.9551114857412167,0.6533093513986834,0.7175346414203894,0.2865131531857408,0.896450358876782,110SPM_01
-1.0823466119557157,0.9168581990160776,-0.9515221545183049,0.7790276021157965,0.9548878280639919,0.05080475949098966,0.9553537290445869,0.953191569448613,0.5472089918768301,0.673730178863989,-0.345599937756566,0.6108488109186139,110SPM_01
-1.3057906451231633,1.0047212969655033,-0.9772287507079565,0.9737303775365922,0.9544024873807375,0.029439420687209367,0.9534236638668341,0.9524236029315716,0.2724205655472666,0.9439509955708453,-0.46254885896776265,0.8563582407513654,110SPM_01
-1.3187726499239203,1.0023429107942428,-1.1674575625113779,0.9607501925085391,0.9551369553788828,0.034694470846352285,0.9555467355623622,0.9545355108534357,0.2581786176892714,0.9349272548198481,-1.5067981049510297,0.8377428378331675,110SPM_01
-1.2100727882212339,1.023153747548576,-1.0492072200389808,0.8569087122841148,0.9556507677552678,0.04122830664244055,0.9549677160090364,0.9539595359656545,0.3921128057537581,0.9970398785818921,-0.8544837025924569,0.7167086572116832,110SPM_01
-1.042688681161144,1.0605581353874638,-0.9926527084217474,1.1294925978732289,0.9559376200635563,0.03613263313321218,0.9559327485979129,0.9533835610778735,0.5959799749222742,1.1110134127046944,-0.5546186895876372,1.0489614516860528,110SPM_01
-0.9596038504362955,1.0015777257298955,-1.0389245815631203,1.0710817652469902,0.9558304444758443,0.03937382425852088,0.9574768007401152,0.9558794522582582,0.6985895024875725,0.9298451868795182,-0.8117773591876394,0.973480643949779,110SPM_01
-0.9686703150794057,0.9859257768641515,-0.9669461122320958,1.0386313026768574,0.9551917633881589,0.05263081870460167,0.9549677160090364,0.9529995778193527,0.6866804397165815,0.8837056735169179,-0.4306776929982841,0.9404483044969788,110SPM_01
-1.1391882501801067,0.9531218827065873,-0.9052502813769321,1.0516114877049105,0.9545159674147857,0.0358495606287277,0.9551607225268117,0.9545355108534357,0.47682509203812207,0.7854330080778366,-0.07556021147272343,0.9527361021206098,110SPM_01
-1.2162148119979355,0.9260286727367961,-0.936098196804514,0.9672402850225656,0.9546483607878422,0.035507018082179195,0.956704774669014,0.9554954689997375,0.3832525800683766,0.7026041940760654,-0.25354301920388994,0.8457552226861969,110SPM_01
-1.3203430537304635,0.9306270260763172,-0.8178478543321168,0.9542600999945127,0.954993275013193,0.04634921169004437,0.9543886964557105,0.9528075861900923,0.25557117734767093,0.7168928126164352,0.3994977760550109,0.8354861435060235,110SPM_01
